CASE_STATUS,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE,State,Wage_Category,processing_time
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,N,69514.0,2016.0,"CHARLOTTE, NORTH CAROLINA",NORTH CAROLINA,Medium,29
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,N,65998.0,2016.0,"COLLEGE STATION, TEXAS",TEXAS,Medium,36
1,MANAGEMENT ANALYSTS,CONSULTANT,Y,81827.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,17
1,MANAGEMENT ANALYSTS,DOMAIN CONSULTANT-L2,N,65541.0,2016.0,"PITTSBURGH, PENNSYLVANIA",PENNSYLVANIA,Medium,22
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,N,60798.0,2016.0,"PHOENIX, ARIZONA",ARIZONA,Medium,31
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,Y,71427.0,2016.0,"ATLANTA, GEORGIA",GEORGIA,Medium,27
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,Y,74048.0,2016.0,"HARTFORD, CONNECTICUT",CONNECTICUT,Medium,26
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,Y,74152.0,2016.0,"IRVING, TEXAS",TEXAS,Medium,19
1,MANAGEMENT ANALYSTS,ADVISORY MANAGER,Y,96824.0,2016.0,"CULVER CITY, CALIFORNIA",CALIFORNIA,High,14
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE,Y,81827.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,29
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,N,65541.0,2016.0,"PITTSBURGH, PENNSYLVANIA",PENNSYLVANIA,Medium,25
1,MANAGEMENT ANALYSTS,CONSULTANT,N,65624.0,2016.0,"SAN ANTONIO, TEXAS",TEXAS,Medium,23
1,MANAGEMENT ANALYSTS,ADVISORY SENIOR,Y,71885.0,2016.0,"DENVER, COLORADO",COLORADO,Medium,22
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,Y,81827.0,2016.0,"TEANECK, NEW JERSEY",NEW JERSEY,Medium,12
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,Y,72654.0,2016.0,"PHILADELPHIA, PENNSYLVANIA",PENNSYLVANIA,Medium,12
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,N,54475.0,2016.0,"BENTONVILLE, ARKANSAS",ARKANSAS,Medium,26
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,Y,80683.0,2016.0,"SAN RAMON, CALIFORNIA",CALIFORNIA,Medium,25
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,Y,70429.0,2016.0,"WILMINGTON, DELAWARE",DELAWARE,Medium,17
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,N,61194.0,2016.0,"MADISON, WISCONSIN",WISCONSIN,Medium,27
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,Y,71656.0,2016.0,"MOUNT LAUREL, NEW JERSEY",NEW JERSEY,Medium,16
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,N,69368.0,2016.0,"MINNEAPOLIS, MINNESOTA",MINNESOTA,Medium,13
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,Y,71885.0,2016.0,"ENGLEWOOD, COLORADO",COLORADO,Medium,26
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,N,61298.0,2016.0,"GRAND RAPIDS, MICHIGAN",MICHIGAN,Medium,35
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,N,63274.0,2016.0,"INDIANAPOLIS, INDIANA",INDIANA,Medium,26
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,Y,77147.0,2016.0,"BRIDGEWATER, NEW JERSEY",NEW JERSEY,Medium,24
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,Y,85530.0,2016.0,"HOLLISTON, MASSACHUSETTS",MASSACHUSETTS,Medium,15
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,Y,70491.0,2016.0,"SOUTHFIELD, MICHIGAN",MICHIGAN,Medium,21
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,N,53352.0,2016.0,"GREENVILLE, SOUTH CAROLINA",SOUTH CAROLINA,Medium,27
1,MANAGEMENT ANALYSTS,ERS CONSULTANT,N,54059.0,2016.0,"MAUMEE, OHIO",OHIO,Medium,24
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,101400.0,2016.0,"BRIDGEWATER, NEW JERSEY",NEW JERSEY,High,11
1,MANAGEMENT ANALYSTS,SYSTEMS PERFORMANCE TEAM MANAGER,N,48048.0,2016.0,"LAS VEGAS, NEVADA",NEVADA,Low,27
1,MANAGEMENT ANALYSTS,BUSINESS ANALYST,Y,81827.0,2016.0,"WOODCLIFF LAKE, NEW JERSEY",NEW JERSEY,Medium,13
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,82867.0,2016.0,"PITTSBURGH, PENNSYLVANIA",PENNSYLVANIA,Medium,18
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,92144.0,2016.0,"IRVING, TEXAS",TEXAS,High,27
1,MANAGEMENT ANALYSTS,"SENIOR CONSULTANT, CIO ADVISORY",Y,81827.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,29
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,107661.0,2016.0,"TEANECK, NEW JERSEY",NEW JERSEY,High,18
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,79997.0,2016.0,"INDIANAPOLIS, INDIANA",INDIANA,Medium,17
1,MANAGEMENT ANALYSTS,PRINCIPAL CONSULTANT - US,Y,100173.0,2016.0,"CORAOPOLIS, PENNSYLVANIA",PENNSYLVANIA,High,23
1,MANAGEMENT ANALYSTS,MANAGEMENT ANALYST,N,55536.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Medium,23
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,105186.0,2016.0,"HOLLISTON, MASSACHUSETTS",MASSACHUSETTS,High,30
1,MANAGEMENT ANALYSTS,SENIOR CONSULTANT,Y,72654.0,2016.0,"PHILADELPHIA, PENNSYLVANIA",PENNSYLVANIA,Medium,24
1,MANAGEMENT ANALYSTS,TAX STAFF,N,55536.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Medium,24
1,MANAGEMENT ANALYSTS,MANAGEMENT ANALYST,N,46134.0,2016.0,"BLUE ASH, OHIO",OHIO,Low,29
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,90002.0,2016.0,"CHARLOTTE, NORTH CAROLINA",NORTH CAROLINA,High,22
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,N,69576.0,2016.0,"GREENVILLE, SOUTH CAROLINA",SOUTH CAROLINA,Medium,31
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,94120.0,2016.0,"PHILADELPHIA, PENNSYLVANIA",PENNSYLVANIA,High,17
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,87922.0,2016.0,"HARTFORD, CONNECTICUT",CONNECTICUT,Medium,20
1,MANAGEMENT ANALYSTS,PROCESS ANALYST,N,51210.0,2016.0,"PHILADELPHIA, PENNSYLVANIA",PENNSYLVANIA,Medium,34
1,MANAGEMENT ANALYSTS,ERS CONSULTANT,N,58656.0,2016.0,"BOSTON, MASSACHUSETTS",MASSACHUSETTS,Medium,33
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,N,69410.0,2016.0,"CHARLOTTESVILLE, VIRGINIA",VIRGINIA,Medium,27
1,MANAGEMENT ANALYSTS,BUSINESS MANAGEMENT ANALYST,N,64188.8,2016.0,"FAIRFAX, VIRGINIA",VIRGINIA,Medium,24
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,101629.0,2016.0,"SAN RAMON, CALIFORNIA",CALIFORNIA,High,32
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,80475.0,2016.0,"MILWAUKEE, WISCONSIN",WISCONSIN,Medium,22
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,75837.0,2016.0,"PHOENIX, ARIZONA",ARIZONA,Medium,24
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,N,67517.0,2016.0,"BENTONVILLE, ARKANSAS",ARKANSAS,Medium,16
1,MANAGEMENT ANALYSTS,CONSULTANT,N,51210.0,2016.0,"PHILADELPHIA, PENNSYLVANIA",PENNSYLVANIA,Medium,25
1,MANAGEMENT ANALYSTS,ADVISORY MANAGER,Y,133515.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,High,16
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,91998.0,2016.0,"COLLEGE STATION, TEXAS",TEXAS,High,22
1,MANAGEMENT ANALYSTS,PRINCIPAL CONSULTANT - US,Y,125840.0,2016.0,"AUSTIN, TEXAS",TEXAS,High,18
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,90189.0,2016.0,"MOUNT LAUREL, NEW JERSEY",NEW JERSEY,High,25
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,72946.0,2016.0,"MADISON, WISCONSIN",WISCONSIN,Medium,24
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,91333.0,2016.0,"ENGLEWOOD, COLORADO",COLORADO,High,14
1,MANAGEMENT ANALYSTS,"OPERATIONS LEAD, WW XBOX ONLINE",Y,85114.0,2016.0,"REDMOND, WASHINGTON",WASHINGTON,Medium,14
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,79456.0,2016.0,"GRAND RAPIDS, MICHIGAN",MICHIGAN,Medium,25
1,MANAGEMENT ANALYSTS,MANAGER,Y,94120.0,2016.0,"PHILADELPHIA, PENNSYLVANIA",PENNSYLVANIA,High,24
1,MANAGEMENT ANALYSTS,ADVISORY SENIOR MANAGER,Y,141128.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,High,22
1,MANAGEMENT ANALYSTS,"CONSULTANT, IT STRATEGY",N,55973.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,32
1,MANAGEMENT ANALYSTS,MANAGER,Y,92114.0,2016.0,"DALLAS, TEXAS",TEXAS,High,25
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,87714.0,2016.0,"WILMINGTON, DELAWARE",DELAWARE,Medium,18
1,MANAGEMENT ANALYSTS,BUSINESS SYSTEM ANALYST,N,55474.0,2016.0,"HOUSTON, TEXAS",TEXAS,Medium,35
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,93434.0,2016.0,"ATLANTA, GEORGIA",GEORGIA,High,27
1,MANAGEMENT ANALYSTS,ADVISORY SENIOR,Y,76440.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Medium,24
1,MANAGEMENT ANALYSTS,BUSINESS ANALYST,Y,81952.0,2016.0,"HOUSTON, TEXAS",TEXAS,Medium,35
1,MANAGEMENT ANALYSTS,BUSINESS ANALYST,N,55973.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,25
1,MANAGEMENT ANALYSTS,"CONSULTANT, IT STRATEGY",N,55973.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,29
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,85946.0,2016.0,"MINNEAPOLIS, MINNESOTA",MINNESOTA,Medium,10
1,MANAGEMENT ANALYSTS,"CONSULTANT, IT GLOBAL FINANCIAL SERVICES",N,55973.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,35
1,MANAGEMENT ANALYSTS,SENIOR MANAGER,Y,124571.0,2016.0,"KIRKLAND, WASHINGTON",WASHINGTON,High,14
1,MANAGEMENT ANALYSTS,ERS CONSULTANT,N,50565.0,2016.0,"DETROIT, MICHIGAN",MICHIGAN,Medium,31
1,MANAGEMENT ANALYSTS,MANAGER JC50 - MANAGEMENT ANALYST,Y,91541.0,2016.0,"SOUTHFIELD, MICHIGAN",MICHIGAN,High,29
1,MANAGEMENT ANALYSTS,SENIOR MANAGER,Y,81827.0,2016.0,"JERSEY CITY, NEW JERSEY",NEW JERSEY,Medium,15
1,MANAGEMENT ANALYSTS,"VP, STRATEGIC SOLUTIONS",Y,91395.0,2016.0,"FOLSOM, CALIFORNIA",CALIFORNIA,High,28
1,MANAGEMENT ANALYST,SENIOR ASSOCIATE - BUSINESS CONSULTING,Y,93434.0,2016.0,"ATLANTA, GEORGIA",GEORGIA,High,13
1,MANAGEMENT ANALYSTS,PRODUCTION MANAGEMENT ANALYST,N,53352.0,2016.0,"AUBURN, ALABAMA",ALABAMA,Medium,39
1,MANAGEMENT ANALYSTS,ADVISORY MANAGER,Y,124176.0,2016.0,"BOSTON, MASSACHUSETTS",MASSACHUSETTS,High,10
1,MANAGEMENT ANALYSTS,PROJECT ANALYST,N,55474.0,2016.0,"HOUSTON, TEXAS",TEXAS,Medium,21
1,MANAGEMENT ANALYSTS,CONSULTANT,Y,81827.0,2016.0,"JERSEY CITY, NEW JERSEY",NEW JERSEY,Medium,29
1,MANAGEMENT ANALYSTS,PARTNER OPERATIONS MANAGER LAUNCH,N,49213.0,2016.0,"RENO, NEVADA",NEVADA,Low,43
1,MANAGEMENT ANALYSTS,BUSINESS ANALYST,Y,101400.0,2016.0,"SOMERSET, NEW JERSEY",NEW JERSEY,High,16
1,MANAGEMENT ANALYSTS,ENGAGEMENT MANAGER,Y,71427.0,2016.0,"ATLANTA, GEORGIA",GEORGIA,Medium,19
1,MANAGEMENT ANALYSTS,"BUSINESS ANALYTICS MANAGER, SALES",Y,141128.0,2016.0,"REDWOOD CITY, CALIFORNIA",CALIFORNIA,High,23
1,MANAGEMENT ANALYSTS,CONSULTANT,Y,81827.0,2016.0,"JERSEY CITY, NEW JERSEY",NEW JERSEY,Medium,19
1,MANAGEMENT ANALYSTS,PRODUCTION MANAGEMENT ANALYST,N,53352.0,2016.0,"AUBURN, ALABAMA",ALABAMA,Medium,17
1,MANAGEMENT ANALYSTS,CONSULTANT,Y,91541.0,2016.0,"TROY, MICHIGAN",MICHIGAN,High,26
1,MANAGEMENT ANALYSTS,SITE MANAGER,N,62109.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Medium,29
1,MANAGEMENT ANALYSTS,SENIOR MANAGER,Y,81827.0,2016.0,"JERSEY CITY, NEW JERSEY",NEW JERSEY,Medium,10
1,MANAGEMENT ANALYSTS,SENIOR CONSULTANT,N,69514.0,2016.0,"CHARLOTTE, NORTH CAROLINA",NORTH CAROLINA,Medium,27
1,MANAGEMENT ANALYSTS,SR. FIELD OPS AND INFO. MANAGEMENT MANAGER,Y,114795.0,2016.0,"SOUTH SAN FRANCISCO, CALIFORNIA",CALIFORNIA,High,22
1,MANAGEMENT ANALYSTS,BUSINESS ANALYST,N,51210.0,2016.0,"BALA CYNWYD, PENNSYLVANIA",PENNSYLVANIA,Medium,31
1,MANAGEMENT ANALYSTS,ADVISORY MANAGER,Y,102336.0,2016.0,"BOSTON, MASSACHUSETTS",MASSACHUSETTS,High,15
1,MANAGEMENT ANALYSTS,ANALYTICAL CONSULTANT,N,65811.0,2016.0,"CARY, NORTH CAROLINA",NORTH CAROLINA,Medium,27
1,MANAGEMENT ANALYSTS,ASSURANCE ASSOCIATE,N,62109.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Medium,31
1,MANAGEMENT ANALYSTS,ADVISORY ASSOCIATE,N,55973.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,33
1,MANAGEMENT ANALYSTS,BUILD PROGRAM ASSOCIATE,Y,78749.0,2016.0,"HOFFMAN ESTATES, ILLINOIS",ILLINOIS,Medium,15
1,MANAGEMENT ANALYSTS,CONSULTANT,Y,108493.0,2016.0,"SUMMIT, NEW JERSEY",NEW JERSEY,High,26
1,MANAGEMENT ANALYSTS,MANAGEMENT ANALYST,N,63274.0,2016.0,"INDIANAPOLIS, INDIANA",INDIANA,Medium,17
1,MANAGEMENT ANALYSTS,BUSINESS STRATEGY CONSULTANT,Y,108410.0,2016.0,"HOUSTON, TEXAS",TEXAS,High,28
1,MANAGEMENT ANALYSTS,ADVISORY SENIOR ASSOCIATE,Y,81827.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,36
1,MANAGEMENT ANALYSTS,ENGAGEMENT MANAGER,Y,85114.0,2016.0,"BELLEVUE, WASHINGTON",WASHINGTON,Medium,32
1,MANAGEMENT ANALYSTS,BUSINESS ANALYST,N,69638.0,2016.0,"BLOOMINGTON, ILLINOIS",ILLINOIS,Medium,24
1,MANAGEMENT ANALYSTS,STRATEGY SENIOR ANALYST,Y,81952.0,2016.0,"HOUSTON, TEXAS",TEXAS,Medium,19
1,MANAGEMENT ANALYSTS,ENGAGEMENT MANAGER,Y,81827.0,2016.0,"LONG ISLAND CITY, NEW YORK",NEW YORK,Medium,22
1,MANAGEMENT ANALYSTS,MANAGER PROGRAM MANAGEMENT,Y,102336.0,2016.0,"BOSTON, MASSACHUSETTS",MASSACHUSETTS,High,23
1,MANAGEMENT ANALYSTS,ADVISORY STAFF,N,58656.0,2016.0,"BOSTON, MASSACHUSETTS",MASSACHUSETTS,Medium,26
1,MANAGEMENT ANALYSTS,BUSINESS STRATEGY CONSULTANT,Y,108410.0,2016.0,"HOUSTON, TEXAS",TEXAS,High,24
1,MANAGEMENT ANALYSTS,ASSURANCE MANAGER,Y,107661.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,High,24
1,MANAGEMENT ANALYSTS,STRATEGY SENIOR ANALYST,Y,81952.0,2016.0,"HOUSTON, TEXAS",TEXAS,Medium,28
1,MANAGEMENT ANALYSTS,ENGAGEMENT MANAGER,N,54475.0,2016.0,"BENTONVILLE, ARKANSAS",ARKANSAS,Medium,15
1,MANAGEMENT ANALYSTS,PRINCIPAL CONSULTANT,Y,77147.0,2016.0,"EDISON, NEW JERSEY",NEW JERSEY,Medium,28
1,MANAGEMENT ANALYSTS,"VICE PRESIDENT, PRODUCT MANAGEMENT",Y,124176.0,2016.0,"BOSTON, MASSACHUSETTS",MASSACHUSETTS,High,18
1,MANAGEMENT ANALYSTS,STRATEGY SENIOR ANALYST,Y,81952.0,2016.0,"HOUSTON, TEXAS",TEXAS,Medium,25
1,MANAGEMENT ANALYSTS,MANAGEMENT ANALYST (PROJECT LEADER),Y,141128.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,High,14
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,Y,70533.0,2016.0,"NORFOLK, VIRGINIA",VIRGINIA,Medium,10
1,MANAGEMENT ANALYSTS,ERS SENIOR CONSULTANT,N,53498.0,2016.0,"COSTA MESA, CALIFORNIA",CALIFORNIA,Medium,35
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST (MRX),Y,77147.0,2016.0,"BRIDGEWATER, NEW JERSEY",NEW JERSEY,Medium,27
1,MANAGEMENT ANALYSTS,BUSINESS STRATEGY CONSULTANT,Y,108410.0,2016.0,"HOUSTON, TEXAS",TEXAS,High,23
1,MANAGEMENT ANALYSTS,BUSINESS ANALYST,N,44720.0,2016.0,"JACKSONVILLE, FLORIDA",FLORIDA,Low,28
1,MANAGEMENT ANALYSTS,SENIOR ANALYST,Y,89856.0,2016.0,"SAN JOSE, CALIFORNIA",CALIFORNIA,Medium,17
1,MANAGEMENT ANALYSTS,BUSINESS ANALYST,Y,71427.0,2016.0,"ATLANTA, GEORGIA",GEORGIA,Medium,16
1,MANAGEMENT ANALYSTS,BUSINESS ANALYST,Y,77147.0,2016.0,"BASKING RIDGE, NEW JERSEY",NEW JERSEY,Medium,19
1,MANAGEMENT ANALYSTS,BUILD PROGRAM ASSOCIATE,Y,78749.0,2016.0,"HOFFMAN ESTATES, ILLINOIS",ILLINOIS,Medium,22
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,Y,70533.0,2016.0,"NORFOLK, VIRGINIA",VIRGINIA,Medium,26
1,MANAGEMENT ANALYSTS,BUSINESS ANALYST,Y,81827.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,31
1,MANAGEMENT ANALYSTS,MANAGEMENT ANALYST,N,63274.0,2016.0,"INDIANAPOLIS, INDIANA",INDIANA,Medium,25
1,MANAGEMENT ANALYSTS,ERS CONSULTANT,N,52790.0,2016.0,"MINNEAPOLIS, MINNESOTA",MINNESOTA,Medium,32
1,MANAGEMENT ANALYSTS,DOMAIN CONSULTANT-L2,Y,81827.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,31
1,MANAGEMENT ANALYSTS,DOMAIN CONSULTANT-L1,Y,81952.0,2016.0,"HOUSTON, TEXAS",TEXAS,Medium,24
1,MANAGEMENT ANALYSTS,SENIOR BUSINESS ANALYST,Y,101400.0,2016.0,"WARREN, NEW JERSEY",NEW JERSEY,High,22
1,MANAGEMENT ANALYSTS,ASSOCIATE DIRECTOR JC40 - MANAGEMENT ANALYST,Y,102523.0,2016.0,"MINNEAPOLIS, MINNESOTA",MINNESOTA,High,22
1,MANAGEMENT ANALYSTS,"SENIOR DIRECTOR, BUSINESS PRICING UNIT",Y,125174.0,2016.0,"HOFFMAN ESTATES, ILLINOIS",ILLINOIS,High,22
1,MANAGEMENT ANALYSTS,SENIOR ANALYST,Y,89856.0,2016.0,"SAN JOSE, CALIFORNIA",CALIFORNIA,Medium,22
1,MANAGEMENT ANALYSTS,BUSINESS ANALYST,N,62005.0,2016.0,"SAINT LOUIS, MISSOURI",MISSOURI,Medium,21
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,Y,71115.0,2016.0,"PORTLAND, OREGON",OREGON,Medium,21
1,MANAGEMENT ANALYSTS,ERS CONSULTANT,N,55536.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Medium,27
1,MANAGEMENT ANALYSTS,DOMAIN CONSULTANT-L2,Y,81952.0,2016.0,"HOUSTON, TEXAS",TEXAS,Medium,24
1,MANAGEMENT ANALYSTS,DOMAIN CONSULTANT-L4,Y,77106.0,2016.0,"MOON TOWNSHIP, PENNSYLVANIA",PENNSYLVANIA,Medium,22
1,MANAGEMENT ANALYSTS,ERS CONSULTANT,N,55536.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Medium,28
1,MANAGEMENT ANALYSTS,DOMAIN CONSULTANT-L2,Y,74152.0,2016.0,"IRVING, TEXAS",TEXAS,Medium,18
1,MANAGEMENT ANALYST,ASSOCIATE CONSULTANT BUSINESS SERVICES - US,N,43680.0,2016.0,"SPRINGFIELD, ILLINOIS",ILLINOIS,Low,34
1,MANAGEMENT ANALYST,ASSOCIATE CONSULTANT - BUSINESS SERVICES - US,N,60174.0,2016.0,"HARTFORD, CONNECTICUT",CONNECTICUT,Medium,30
1,MANAGEMENT ANALYSTS,ADVISORY  SENIOR,Y,81827.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,16
1,MANAGEMENT ANALYST,PRINCIPAL - BUSINESS CONSULTING,Y,110885.0,2016.0,"CARY, NORTH CAROLINA",NORTH CAROLINA,High,13
1,MANAGEMENT ANALYSTS,TAX SENIOR,Y,78749.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Medium,24
1,MANAGEMENT ANALYSTS,DOMAIN CONSULTANT-L2,N,69514.0,2016.0,"RICHMOND, VIRGINIA",VIRGINIA,Medium,33
1,MANAGEMENT ANALYSTS,BUSINESS ANALYST,Y,71427.0,2016.0,"ATLANTA, GEORGIA",GEORGIA,Medium,21
1,MANAGEMENT ANALYSTS,PRINCIPAL CONSULTANT - US,Y,134888.0,2016.0,"HOUSTON, TEXAS",TEXAS,High,33
1,MANAGEMENT ANALYSTS,ADVISORY STAFF,N,55536.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Medium,34
1,MANAGEMENT ANALYSTS,ADVISORY MANAGER,Y,94120.0,2016.0,"PHILADELPHIA, PENNSYLVANIA",PENNSYLVANIA,High,17
1,MANAGEMENT ANALYSTS,SENIOR CONSULTANT,Y,72654.0,2016.0,"PHILADELPHIA, PENNSYLVANIA",PENNSYLVANIA,Medium,20
1,MANAGEMENT ANALYSTS,CONSULTANT,N,51210.0,2016.0,"PHILADELPHIA, PENNSYLVANIA",PENNSYLVANIA,Medium,23
1,MANAGEMENT ANALYSTS,OPERATIONAL ANALYST,N,56035.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Medium,34
1,MANAGEMENT ANALYSTS,ADVISORY SENIOR,N,66810.0,2016.0,"MIAMISBURG, OHIO",OHIO,Medium,31
1,MANAGEMENT ANALYSTS,PRINCIPAL CONSULTANT - US,Y,124821.0,2016.0,"SOUTHBOROUGH, MASSACHUSETTS",MASSACHUSETTS,High,10
1,MANAGEMENT ANALYSTS,PRINCIPAL CONSULTANT - US,Y,124176.0,2016.0,"CANTON, MASSACHUSETTS",MASSACHUSETTS,High,17
1,MANAGEMENT ANALYSTS,TAX STAFF,N,49400.0,2016.0,"ATLANTA, GEORGIA",GEORGIA,Low,44
1,MANAGEMENT ANALYSTS,ERS CONSULTANT,N,64189.0,2016.0,"ARLINGTON, VIRGINIA",VIRGINIA,Medium,22
1,MANAGEMENT ANALYSTS,CONSULTANT,N,51210.0,2016.0,"PHILADELPHIA, PENNSYLVANIA",PENNSYLVANIA,Medium,27
1,MANAGEMENT ANALYSTS,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYST,Y,78749.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Medium,28
1,MANAGEMENT ANALYSTS,ADVISORY SENIOR,N,69368.0,2016.0,"MINNEAPOLIS, MINNESOTA",MINNESOTA,Medium,20
1,MANAGEMENT ANALYSTS,ADVISORY SENIOR,Y,80496.0,2016.0,"BOSTON, MASSACHUSETTS",MASSACHUSETTS,Medium,24
1,MANAGEMENT ANALYSTS,BUSINESS ANALYST,Y,70429.0,2016.0,"WILMINGTON, DELAWARE",DELAWARE,Medium,25
1,MANAGEMENT ANALYSTS,MANAGEMENT ANALYST,Y,77147.0,2016.0,"WARREN, NEW JERSEY",NEW JERSEY,Medium,20
